78.55585	-37.47047	-30.78800	-32768	-28662	-32768	-28	-1	29
78.55585	-37.47047	-30.78800	-32768	-28660	-32768	-27	-1	29
78.55585	-37.47047	-30.78800	-32768	-28666	-32768	-26	-1	30
78.55585	-37.47047	-30.78800	-32768	-28632	-32768	-27	-1	30
78.55585	-37.47047	-30.78800	-32768	-28608	-32768	-27	0	30
78.55585	-37.47047	-30.78800	-32768	-28654	-32768	-27	-1	30
78.55585	-37.47047	-30.78800	-32768	-28650	-32768	-26	-2	29
78.55389	-37.46589	-30.79390	-32768	-28644	-32768	-25	-2	28
78.55389	-37.46589	-30.79390	-32768	-28666	-32768	-25	-2	29
78.55389	-37.46589	-30.79390	-32768	-28654	-32768	-25	-2	30
78.55389	-37.46589	-30.79390	-32768	-28654	-32768	-28	-2	30
78.55389	-37.46589	-30.79390	-32768	-28646	-32768	-29	-1	30
78.55389	-37.46589	-30.79390	-32768	-28650	-32768	-29	-1	30
78.55389	-37.46589	-30.79390	-32768	-28630	-32768	-26	-1	30
78.55238	-37.46898	-30.79235	-32768	-28648	-32768	-24	-1	29
78.55238	-37.46898	-30.79235	-32768	-28662	-32768	-26	-1	30
78.55238	-37.46898	-30.79235	-32768	-28636	-32768	-28	-1	29
78.55238	-37.46898	-30.79235	-32768	-28674	-32768	-27	0	29
78.55238	-37.46898	-30.79235	-32768	-28618	-32768	-27	-1	30
78.55238	-37.46898	-30.79235	-32768	-28678	-32768	-27	-2	29
78.55238	-37.46898	-30.79235	-32768	-28668	-32768	-26	-2	30
78.55238	-37.46898	-30.79235	-32768	-28612	-32768	-27	-2	29
78.55238	-37.46898	-30.79235	-32768	-28642	-32768	-29	-2	29
78.55238	-37.46898	-30.79235	-32768	-28606	-32768	-28	-1	28
78.55238	-37.46898	-30.79235	-32768	-28582	-32768	-28	-2	30
78.55238	-37.46898	-30.79235	-32768	-28636	-32768	-29	0	29
78.55238	-37.46898	-30.79235	-32768	-28636	-32768	-26	-1	29
78.55238	-37.46898	-30.79235	-32768	-28608	-32768	-26	-2	30
78.55238	-37.46898	-30.79235	-32768	-28658	-32768	-27	-1	28
78.55238	-37.46898	-30.79235	-32768	-28646	-32768	-25	-1	29
78.53857	-37.46883	-30.78967	-32768	-28648	-32768	-26	-2	31
78.53857	-37.46883	-30.78967	-32768	-28722	-32768	-30	-1	30
78.53857	-37.46883	-30.78967	-32768	-28690	-32768	-25	-1	29
78.53857	-37.46883	-30.78967	-32768	-28632	-32768	-26	-1	30
78.53857	-37.46883	-30.78967	-32768	-28616	-32768	-29	-1	30
78.53857	-37.46883	-30.78967	-32768	-28640	-32768	-27	-1	28
78.53857	-37.46883	-30.78967	-32768	-28644	-32768	-27	-2	31
78.53661	-37.46424	-30.79556	-32768	-28632	-32768	-28	-1	30
78.53510	-37.46734	-30.79401	-32768	-28690	-32768	-25	-1	30
78.53510	-37.46734	-30.79401	-32768	-28638	-32768	-26	-2	29
78.53510	-37.46734	-30.79401	-32768	-28634	-32768	-28	-1	29
78.53510	-37.46734	-30.79401	-32768	-28600	-32768	-26	-1	29
78.53510	-37.46734	-30.79401	-32768	-28660	-32768	-26	-1	30
78.53510	-37.46734	-30.79401	-32768	-28636	-32768	-28	-1	30
78.53510	-37.46734	-30.79401	-32768	-28660	-32768	-26	-1	28
78.53510	-37.46734	-30.79401	-32768	-28650	-32768	-27	-1	29
78.53510	-37.46734	-30.79401	-32768	-28614	-32768	-29	-1	29
78.53510	-37.46734	-30.79401	-32768	-28604	-32768	-28	-2	29
78.53510	-37.46734	-30.79401	-32768	-28618	-32768	-29	-2	29
78.53510	-37.46734	-30.79401	-32768	-28636	-32768	-28	-1	29
78.53510	-37.46734	-30.79401	-32768	-28656	-32768	-25	-2	30
78.53510	-37.46734	-30.79401	-32768	-28644	-32768	-25	-2	28
78.53510	-37.46734	-30.79401	-32768	-28620	-32768	-26	-2	29
78.53707	-37.47193	-30.78811	-32768	-28648	-32768	-27	-1	29
78.53707	-37.47193	-30.78811	-32768	-28610	-32768	-27	0	28
78.53510	-37.46734	-30.79401	-32768	-28632	-32768	-28	-1	29
78.53510	-37.46734	-30.79401	-32768	-28686	-32768	-28	-1	29
78.53359	-37.47044	-30.79245	-32768	-28636	-32768	-26	-2	28
78.53359	-37.47044	-30.79245	-32768	-28610	-32768	-25	-2	29
78.53359	-37.47044	-30.79245	-32768	-28634	-32768	-25	-1	30
78.51978	-37.47028	-30.78977	-32768	-28668	-32768	-27	-1	29
78.51978	-37.47028	-30.78977	-32768	-28634	-32768	-28	-1	28
78.51978	-37.47028	-30.78977	-32768	-28644	-32768	-28	-2	29
78.51978	-37.47028	-30.78977	-32768	-28658	-32768	-26	-2	29
78.51978	-37.47028	-30.78977	-32768	-28680	-32768	-25	-1	30
78.51978	-37.47028	-30.78977	-32768	-28590	-32768	-27	-1	31
78.51978	-37.47028	-30.78977	-32768	-28662	-32768	-28	0	29
78.51978	-37.47028	-30.78977	-32768	-28670	-32768	-29	-2	29
78.51978	-37.47028	-30.78977	-32768	-28656	-32768	-28	-1	30
78.51780	-37.46569	-30.79567	-32768	-28620	-32768	-26	-1	28
78.51780	-37.46569	-30.79567	-32768	-28600	-32768	-26	-2	28
78.51978	-37.47028	-30.78977	-32768	-28606	-32768	-27	-2	29
78.51978	-37.47028	-30.78977	-32768	-28642	-32768	-27	-2	28
78.51978	-37.47028	-30.78977	-32768	-28616	-32768	-25	-2	29
78.51978	-37.47028	-30.78977	-32768	-28638	-32768	-25	-1	29
78.51780	-37.46569	-30.79567	-32768	-28666	-32768	-27	-1	29
78.51978	-37.47028	-30.78977	-32768	-28660	-32768	-26	-1	30
78.51978	-37.47028	-30.78977	-32768	-28572	-32768	-28	-1	29
78.51978	-37.47028	-30.78977	-32768	-28624	-32768	-29	-2	30
78.51780	-37.46569	-30.79567	-32768	-28606	-32768	-27	-2	29
78.51780	-37.46569	-30.79567	-32768	-28634	-32768	-24	-2	29
78.51630	-37.46879	-30.79412	-32768	-28598	-32768	-25	-2	30
78.51630	-37.46879	-30.79412	-32768	-28632	-32768	-27	-2	29
78.51826	-37.47338	-30.78822	-32768	-28654	-32768	-28	-1	29
78.51826	-37.47338	-30.78822	-32768	-28610	-32768	-28	-1	30
78.51826	-37.47338	-30.78822	-32768	-28634	-32768	-27	-1	28
78.51630	-37.46879	-30.79412	-32768	-28672	-32768	-25	-1	29
78.51630	-37.46879	-30.79412	-32768	-28592	-32768	-28	-1	30
78.51630	-37.46879	-30.79412	-32768	-28682	-32768	-29	-1	29
78.51826	-37.47338	-30.78822	-32768	-28668	-32768	-26	-1	30
78.50446	-37.47322	-30.78554	-32768	-28662	-32768	-25	-2	31
78.51630	-37.46879	-30.79412	-32768	-28602	-32768	-26	-1	29
78.50249	-37.46863	-30.79143	-32768	-28648	-32768	-28	-2	29
78.50249	-37.46863	-30.79143	-32768	-28624	-32768	-30	-2	29
78.50249	-37.46863	-30.79143	-32768	-28630	-32768	-29	-1	29
78.50249	-37.46863	-30.79143	-32768	-28632	-32768	-23	-1	29
78.50249	-37.46863	-30.79143	-32768	-28594	-32768	-25	-2	30
78.50098	-37.47173	-30.78988	-32768	-28712	-32768	-25	-1	28
78.50249	-37.46863	-30.79143	-32768	-28648	-32768	-27	-1	30
78.50260	-37.46435	-30.78930	-32768	-28626	-32768	-28	-1	30
78.50098	-37.47173	-30.78988	-32768	-28610	-32768	-30	-2	28
78.50098	-37.47173	-30.78988	-32768	-28652	-32768	-27	-1	30
78.50098	-37.47173	-30.78988	-32768	-28624	-32768	-25	-1	30
78.50098	-37.47173	-30.78988	-32768	-28636	-32768	-25	-1	29
78.50098	-37.47173	-30.78988	-32768	-28658	-32768	-27	-1	29
78.50098	-37.47173	-30.78988	-32768	-28618	-32768	-29	-1	31
78.50098	-37.47173	-30.78988	-32768	-28628	-32768	-28	-1	30
78.50098	-37.47173	-30.78988	-32768	-28680	-32768	-27	-1	29
78.50098	-37.47173	-30.78988	-32768	-28640	-32768	-25	-1	30
78.50098	-37.47173	-30.78988	-32768	-28666	-32768	-28	-2	29
78.50098	-37.47173	-30.78988	-32768	-28678	-32768	-28	-2	29
78.50098	-37.47173	-30.78988	-32768	-28638	-32768	-27	-2	29
78.50098	-37.47173	-30.78988	-32768	-28636	-32768	-29	-2	30
78.49750	-37.47024	-30.79422	-32768	-28632	-32768	-28	-2	29
78.49947	-37.47482	-30.78832	-32768	-28624	-32768	-26	-1	30
78.49750	-37.47024	-30.79422	-32768	-28622	-32768	-28	-1	30
78.49901	-37.46714	-30.79578	-32768	-28612	-32768	-26	-1	29
78.49750	-37.47024	-30.79422	-32768	-28680	-32768	-24	-1	29
78.50098	-37.47173	-30.78988	-32768	-28638	-32768	-25	-1	30
78.49947	-37.47482	-30.78832	-32768	-28612	-32768	-26	-2	30
78.49947	-37.47482	-30.78832	-32768	-28662	-32768	-27	-2	30
